Tempo (s),RPM
3.359,1020.0
3.369,990.0
3.379,990.0
3.389,1020.0
3.399,990.0
3.409,1020.0
3.419,960.0
3.429,990.0
3.439,1020.0
3.449,990.0
3.459,1020.0
3.469,990.0
3.479,990.0
3.489,1020.0
3.5,990.0
3.509,990.0
3.519,1020.0
3.529,990.0
3.539,1020.0
3.549,990.0
3.559,1020.0
3.569,990.0
3.579,1020.0
3.589,990.0
3.599,990.0
3.609,1020.0
3.619,990.0
3.629,990.0
3.639,1020.0
3.649,990.0
3.659,990.0
3.67,990.0
3.679,1020.0
3.689,990.0
3.699,990.0
3.709,990.0
3.719,1020.0
3.729,990.0
3.739,990.0
3.749,990.0
3.759,1020.0
3.769,990.0
3.779,990.0
3.789,990.0
3.799,1020.0
3.809,990.0
3.819,1020.0
3.829,990.0
3.84,990.0
3.849,990.0
3.859,1020.0
3.869,990.0
3.879,1020.0
3.889,990.0
3.899,990.0
3.909,990.0
3.919,990.0
3.929,1020.0
3.939,990.0
3.949,990.0
3.959,1020.0
3.969,990.0
3.979,990.0
3.989,1020.0
3.999,990.0
4.009,1020.0
4.019,990.0
4.029,990.0
4.039,990.0
4.049,1020.0
4.059,990.0
4.069,1020.0
4.079,990.0
4.089,990.0
4.099,990.0
4.109,1020.0
4.119,990.0
4.129,1020.0
4.14,990.0
4.149,990.0
4.159,990.0
4.169,1020.0
4.179,990.0
4.189,990.0
4.199,990.0
4.209,990.0
4.219,990.0
4.229,1020.0
4.239,990.0
4.249,1020.0
4.259,990.0
4.269,990.0
4.279,990.0
4.289,990.0
4.299,1020.0
4.31,990.0
4.319,990.0
4.329,990.0
4.339,1020.0
4.349,990.0
4.359,990.0
4.369,1020.0
4.379,990.0
4.389,990.0
4.399,990.0
4.409,1020.0
4.419,990.0
4.429,990.0
4.439,990.0
4.449,990.0
4.459,1020.0
4.739,990.0
4.749,990.0
4.759,1020.0
4.769,990.0
4.78,990.0
4.789,990.0
4.799,1020.0
4.809,990.0
4.819,990.0
4.829,1020.0
4.839,990.0
4.849,990.0
4.859,990.0
4.869,990.0
4.879,1020.0
4.889,990.0
4.899,1020.0
4.909,990.0
4.919,990.0
4.929,990.0
4.939,1020.0
4.95,990.0
4.959,1020.0
4.969,990.0
4.979,990.0
4.989,1020.0
4.999,990.0
5.009,1020.0
5.019,990.0
5.029,990.0
5.039,990.0
5.049,990.0
5.059,1020.0
5.069,990.0
5.079,990.0
5.089,1020.0
5.099,990.0
5.109,990.0
5.12,990.0
5.129,1020.0
5.139,1020.0
5.149,990.0
5.159,990.0
5.169,1020.0
5.179,990.0
5.189,990.0
5.199,1020.0
5.209,990.0
5.219,990.0
5.229,990.0
5.239,1020.0
5.249,990.0
5.259,1020.0
5.269,990.0
5.279,990.0
5.289,990.0
5.299,1020.0
5.309,990.0
5.319,1020.0
5.329,990.0
5.339,990.0
5.349,990.0
5.359,990.0
5.369,1020.0
5.379,990.0
5.389,990.0
5.399,1020.0
5.409,990.0
5.42,1020.0
5.429,990.0
5.439,1020.0
5.449,990.0
5.459,990.0
5.469,1020.0
5.479,990.0
5.489,1020.0
5.499,990.0
5.509,990.0
5.519,1020.0
5.529,990.0
5.539,990.0
5.549,990.0
5.559,990.0
5.569,1020.0
5.579,990.0
5.59,990.0
5.599,1020.0
5.609,990.0
5.619,1020.0
5.629,990.0
5.639,990.0
5.649,990.0
5.659,990.0
5.669,1020.0
5.679,1020.0
5.689,990.0
5.699,1020.0
5.709,990.0
5.719,990.0
5.729,990.0
5.739,1020.0
5.749,990.0
5.76,990.0
5.769,990.0
5.779,990.0
5.789,1020.0
5.799,990.0
5.809,1020.0
5.819,990.0
5.829,990.0
5.839,1020.0
5.849,990.0
5.859,1020.0
5.869,990.0
5.879,1020.0
5.889,990.0
5.899,990.0
5.909,1020.0
5.919,990.0
5.929,1020.0
5.939,990.0
5.949,990.0
5.959,990.0
5.969,1020.0
5.979,990.0
5.989,990.0
5.999,1020.0
6.009,990.0
6.019,990.0
6.029,990.0
6.039,990.0
6.049,990.0
6.06,990.0
6.069,990.0
6.079,1020.0
6.089,990.0
6.099,1020.0
6.109,990.0
6.119,990.0
6.129,990.0
6.139,1020.0
6.149,990.0
6.159,1020.0
6.169,1020.0
6.179,990.0
6.189,1020.0
6.199,990.0
6.209,990.0
6.219,1020.0
6.23,990.0
6.239,1020.0
6.249,990.0
6.259,1020.0
6.269,990.0
6.279,990.0
6.289,1020.0
6.299,990.0
6.309,990.0
6.319,990.0
6.329,990.0
6.339,990.0
6.349,1020.0
6.359,990.0
6.369,990.0
6.379,990.0
6.389,990.0
6.4,1020.0
6.409,1020.0
6.419,990.0
6.429,1020.0
6.439,990.0
6.449,1020.0
6.459,990.0
6.469,990.0
6.479,1020.0
6.489,990.0
6.499,990.0
6.509,990.0
6.519,1020.0
6.529,990.0
6.539,990.0
6.549,990.0
6.559,990.0
6.569,990.0
6.579,1020.0
6.589,990.0
6.599,990.0
6.609,1020.0
6.619,990.0
6.629,1020.0
6.639,1020.0
6.649,1020.0
6.659,990.0
6.669,1020.0
6.679,990.0
6.689,1020.0
6.7,990.0
6.709,1020.0
6.719,990.0
6.729,990.0
6.739,990.0
6.749,1020.0
6.759,990.0
6.769,990.0
6.779,990.0
6.789,990.0
6.799,990.0
6.809,1020.0
6.819,990.0
6.829,990.0
7.099,990.0
7.109,990.0
7.119,990.0
7.129,990.0
7.139,1020.0
7.149,990.0
7.159,990.0
7.169,990.0
7.179,1020.0
7.189,990.0
7.199,990.0
7.209,990.0
7.219,990.0
7.229,1020.0
7.239,990.0
7.249,990.0
7.259,1020.0
7.269,990.0
7.279,990.0
7.289,1020.0
7.299,990.0
7.309,1020.0
7.319,990.0
7.329,1020.0
7.34,990.0
7.349,990.0
7.359,1020.0
7.369,990.0
7.379,990.0
7.389,990.0
7.399,990.0
7.409,990.0
7.419,1020.0
7.429,990.0
7.439,990.0
7.449,990.0
7.459,990.0
7.469,1020.0
7.479,990.0
7.489,1020.0
7.499,990.0
7.51,1020.0
7.519,990.0
7.529,990.0
7.539,1020.0
7.549,990.0
7.559,1020.0
7.569,990.0
7.579,1020.0
7.589,1020.0
7.599,990.0
7.609,1020.0
7.619,990.0
7.629,990.0
7.639,1020.0
7.649,990.0
7.659,1020.0
7.669,990.0
7.68,990.0
7.689,990.0
7.699,990.0
7.709,990.0
7.719,990.0
7.729,1020.0
7.739,990.0
7.749,990.0
7.759,990.0
7.769,1020.0
7.779,990.0
7.789,1020.0
7.799,990.0
7.809,990.0
7.819,990.0
7.829,1020.0
7.839,1020.0
7.849,990.0
7.859,990.0
7.869,1020.0
7.879,990.0
7.889,990.0
7.899,1020.0
7.909,990.0
7.919,1020.0
7.929,990.0
7.939,990.0
7.949,1020.0
7.959,990.0
7.969,990.0
7.98,990.0
7.989,990.0
7.999,1020.0
8.009,990.0
8.019,1020.0
8.029,990.0
8.039,990.0
8.049,1020.0
8.059,990.0
8.069,1020.0
8.079,990.0
8.089,1020.0
8.099,990.0
8.109,990.0
8.119,990.0
8.129,1020.0
8.139,990.0
8.15,1020.0
8.159,990.0
8.169,1020.0
8.179,990.0
8.189,990.0
8.199,1020.0
8.209,990.0
8.219,990.0
8.229,990.0
8.239,1020.0
8.249,990.0
8.259,1020.0
8.269,990.0
8.279,990.0
8.289,990.0
8.299,990.0
8.309,1020.0
8.32,990.0
8.329,990.0
8.339,990.0
8.349,990.0
8.359,1020.0
8.369,990.0
8.379,1020.0
8.389,990.0
8.399,990.0
8.409,1020.0
8.419,990.0
8.429,990.0
8.439,1020.0
8.449,990.0
8.459,990.0
8.469,990.0
8.479,990.0
8.489,1020.0
8.499,1020.0
8.509,990.0
8.519,990.0
8.529,990.0
8.539,990.0
8.549,1020.0
8.559,990.0
8.569,1020.0
8.579,990.0
8.589,1020.0
8.599,990.0
8.609,990.0
8.62,1020.0
8.629,990.0
8.639,990.0
8.649,990.0
8.659,1020.0
8.669,990.0
8.679,1020.0
8.689,990.0
8.699,990.0
8.709,1020.0
8.719,990.0
8.729,990.0
8.739,1020.0
8.749,1020.0
8.759,990.0
8.769,990.0
8.779,990.0
8.79,1020.0
8.799,990.0
8.809,1020.0
8.819,990.0
8.829,1020.0
8.839,990.0
8.849,1020.0
8.859,990.0
8.869,990.0
8.879,1020.0
8.889,990.0
8.899,990.0
8.909,1020.0
8.919,990.0
8.929,1020.0
8.939,990.0
8.949,990.0
8.96,990.0
8.969,1020.0
8.979,1020.0
8.989,990.0
8.999,990.0
9.009,1020.0
9.019,990.0
9.029,990.0
9.039,1020.0
9.049,990.0
9.059,990.0
9.069,1020.0
9.079,990.0
9.089,1020.0
9.099,990.0
9.109,990.0
9.119,1020.0
9.129,990.0
9.139,990.0
9.149,1020.0
9.159,1020.0
9.169,990.0
9.179,990.0
9.189,1020.0
9.469,1020.0
9.479,990.0
9.489,990.0
9.499,1020.0
9.509,990.0
9.519,1020.0
9.529,990.0
9.539,990.0
9.549,1020.0
9.559,990.0
9.569,990.0
9.579,1020.0
9.589,990.0
9.6,990.0
9.609,990.0
9.619,990.0
9.629,1020.0
9.639,990.0
9.649,990.0
9.659,990.0
9.669,990.0
9.679,1020.0
9.689,990.0
9.699,990.0
9.709,990.0
9.719,1020.0
9.729,990.0
9.739,990.0
9.749,1020.0
9.759,990.0
9.769,990.0
9.779,990.0
9.789,990.0
9.799,990.0
9.809,1020.0
9.819,990.0
9.829,990.0
9.839,990.0
9.849,990.0
9.859,990.0
9.869,990.0
9.879,1020.0
9.889,990.0
9.9,990.0
9.909,990.0
9.919,990.0
9.929,1020.0
9.939,990.0
9.949,990.0
9.959,990.0
9.969,1020.0
9.979,990.0
9.989,1020.0
9.999,990.0
10.009,1020.0
10.019,990.0
10.029,990.0
10.039,990.0
10.049,1020.0
10.059,990.0
10.07,1020.0
10.079,990.0
10.089,990.0
10.099,990.0
10.109,990.0
10.119,1020.0
10.129,990.0
10.139,1020.0
10.149,990.0
10.159,1020.0
10.169,990.0
10.179,1020.0
10.189,990.0
10.199,990.0
10.209,1020.0
10.219,990.0
10.229,990.0
10.24,1020.0
10.249,990.0
10.259,990.0
10.269,990.0
10.279,990.0
10.289,990.0
10.299,1020.0
10.309,1020.0
10.319,990.0
10.329,990.0
10.339,1020.0
10.349,990.0
10.359,1020.0
10.369,990.0
10.379,1020.0
10.389,990.0
10.399,990.0
10.409,1020.0
10.419,990.0
10.429,1020.0
10.439,990.0
10.449,990.0
10.459,990.0
10.469,1020.0
10.479,990.0
10.489,1020.0
10.499,990.0
10.509,990.0
10.519,990.0
10.529,1020.0
10.54,990.0
10.549,1020.0
10.559,990.0
10.569,990.0
10.579,1020.0
10.589,990.0
10.599,990.0
10.609,1020.0
10.619,990.0
10.629,990.0
10.639,990.0
10.649,1020.0
10.659,990.0
10.669,1020.0
10.679,960.0
10.689,990.0
10.699,1020.0
10.71,990.0
10.719,1020.0
10.729,1020.0
10.739,990.0
10.749,990.0
10.759,990.0
10.769,1020.0
10.779,990.0
10.789,990.0
10.799,1020.0
10.809,990.0
10.819,990.0
10.829,990.0
10.839,1020.0
10.849,990.0
10.859,990.0
10.869,990.0
10.88,990.0
10.889,1020.0
10.899,990.0
10.909,1020.0
10.919,990.0
10.929,990.0
10.939,990.0
10.949,1020.0
10.959,1020.0
10.969,990.0
10.979,1020.0
10.989,990.0
10.999,1020.0
11.009,990.0
11.019,990.0
11.029,1020.0
11.039,990.0
11.049,990.0
11.059,1020.0
11.069,990.0
11.079,990.0
11.089,1020.0
11.099,990.0
11.109,990.0
11.119,990.0
11.129,990.0
11.139,990.0
11.149,1020.0
11.159,990.0
11.169,990.0
11.18,990.0
11.189,990.0
11.199,1020.0
11.209,1020.0
11.219,990.0
11.229,1020.0
11.239,990.0
11.249,990.0
11.259,1020.0
11.269,990.0
11.279,990.0
11.289,1020.0
11.299,990.0
11.309,990.0
11.319,1020.0
11.329,990.0
11.339,990.0
11.35,990.0
11.359,990.0
11.369,990.0
11.379,1020.0
11.389,990.0
11.399,1020.0
11.409,990.0
11.419,1020.0
11.429,990.0
11.439,1020.0
11.449,1020.0
11.459,990.0
11.469,990.0
11.479,1020.0
11.489,990.0
11.499,990.0
11.509,1020.0
11.52,990.0
11.529,990.0
11.539,990.0
11.549,990.0
11.559,1020.0
11.849,990.0
11.859,1020.0
11.869,1020.0
11.879,990.0
11.889,990.0
11.899,1020.0
11.909,990.0
11.919,1020.0
11.929,990.0
11.939,1020.0
11.949,990.0
11.959,1020.0
11.969,990.0
11.979,1020.0
11.99,990.0
11.999,990.0
12.009,990.0
12.019,990.0
12.029,1020.0
12.039,990.0
12.049,1020.0
12.059,990.0
12.069,990.0
12.079,990.0
12.089,990.0
12.099,990.0
12.109,990.0
12.119,1020.0
12.129,990.0
12.139,990.0
12.149,990.0
12.16,1020.0
12.169,990.0
12.179,1020.0
12.189,990.0
12.199,1020.0
12.209,990.0
12.219,1020.0
12.229,1020.0
12.239,990.0
12.249,990.0
12.259,990.0
12.269,1020.0
12.279,990.0
12.289,1020.0
12.299,990.0
12.309,1020.0
12.319,990.0
12.329,990.0
12.339,1020.0
12.349,990.0
12.359,990.0
12.369,1020.0
12.379,990.0
12.389,1020.0
12.399,990.0
12.409,990.0
12.419,990.0
12.429,990.0
12.439,990.0
12.449,1020.0
12.46,990.0
12.469,1020.0
12.479,990.0
12.489,990.0
12.499,990.0
12.509,990.0
12.519,990.0
12.529,1020.0
12.539,990.0
12.549,990.0
12.559,990.0
12.569,1020.0
12.579,990.0
12.589,990.0
12.599,1020.0
12.609,990.0
12.619,990.0
12.63,1020.0
12.639,1020.0
12.649,990.0
12.659,990.0
12.669,990.0
12.679,990.0
12.689,1020.0
12.699,990.0
12.709,1020.0
12.719,990.0
12.729,990.0
12.739,990.0
12.749,1020.0
12.759,1020.0
12.769,990.0
12.779,990.0
12.789,1020.0
12.8,990.0
12.809,990.0
12.819,990.0
12.829,1020.0
12.839,990.0
12.849,990.0
12.859,990.0
12.869,1020.0
12.879,1020.0
12.889,990.0
12.899,990.0
12.909,990.0
12.919,1020.0
12.929,990.0
12.939,1020.0
12.949,1020.0
12.959,990.0
12.969,990.0
12.979,1020.0
12.989,990.0
12.999,1020.0
13.009,990.0
13.019,990.0
13.029,990.0
13.039,1020.0
13.049,990.0
13.059,990.0
13.069,1020.0
13.079,990.0
13.089,990.0
13.1,990.0
13.109,990.0
13.119,1020.0
13.129,990.0
13.139,990.0
13.149,990.0
13.159,990.0
13.169,990.0
13.179,990.0
13.189,1020.0
13.199,990.0
13.209,990.0
13.219,990.0
13.229,1020.0
13.239,990.0
13.249,990.0
13.259,1020.0
13.27,990.0
13.279,1020.0
13.289,1020.0
13.299,990.0
13.309,1020.0
13.319,990.0
13.329,990.0
13.339,1020.0
13.349,990.0
13.359,1020.0
13.369,1020.0
13.379,990.0
13.389,990.0
13.399,990.0
13.409,990.0
13.419,1020.0
13.429,990.0
13.44,990.0
13.449,990.0
13.459,1020.0
13.469,990.0
13.479,1020.0
13.489,990.0
13.499,990.0
13.509,990.0
13.519,990.0
13.529,1020.0
13.539,1020.0
13.549,990.0
13.559,990.0
13.569,990.0
13.579,990.0
13.589,990.0
13.599,1020.0
13.609,990.0
13.619,990.0
13.629,1020.0
13.639,990.0
13.649,990.0
13.659,1020.0
13.669,990.0
13.679,990.0
13.689,1020.0
13.699,990.0
13.709,1020.0
13.719,1020.0
13.729,990.0
13.74,990.0
13.749,1020.0
13.759,990.0
13.769,990.0
13.779,1020.0
13.789,990.0
13.799,990.0
13.809,990.0
13.819,990.0
13.829,990.0
13.839,1020.0
13.849,990.0
13.859,990.0
13.869,990.0
13.879,1020.0
13.889,990.0
13.899,1020.0
13.91,990.0
13.919,990.0
13.929,1020.0
13.939,990.0
14.229,990.0
14.239,990.0
14.249,1020.0
14.259,1020.0
14.269,990.0
14.279,990.0
14.289,1020.0
14.299,990.0
14.309,990.0
14.319,1020.0
14.329,990.0
14.339,990.0
14.349,990.0
14.359,1020.0
14.369,990.0
14.38,990.0
14.389,990.0
14.399,990.0
14.409,990.0
14.419,990.0
14.429,1020.0
14.439,990.0
14.449,1020.0
14.459,990.0
14.469,990.0
14.479,990.0
14.489,1020.0
14.499,990.0
14.509,1020.0
14.519,990.0
14.529,1020.0
14.539,990.0
14.55,1020.0
14.559,990.0
14.569,1020.0
14.579,990.0
14.589,990.0
14.599,1020.0
14.609,990.0
14.619,1020.0
14.629,990.0
14.639,990.0
14.649,1020.0
14.659,990.0
14.669,1020.0
14.679,990.0
14.689,1020.0
14.699,990.0
14.709,990.0
14.72,990.0
14.729,1020.0
14.739,990.0
14.749,1020.0
14.759,990.0
14.769,990.0
14.779,1020.0
14.789,990.0
14.799,1020.0
14.809,990.0
14.819,1020.0
14.829,990.0
14.839,990.0
14.849,1020.0
14.859,990.0
14.869,1020.0
14.879,990.0
14.889,990.0
14.899,990.0
14.909,1020.0
14.919,990.0
14.929,1020.0
14.939,990.0
14.949,990.0
14.959,1020.0
14.969,990.0
14.979,1020.0
14.989,990.0
14.999,990.0
15.009,990.0
15.02,1020.0
15.029,990.0
15.039,1020.0
15.049,990.0
15.059,990.0
15.069,990.0
15.079,990.0
15.089,990.0
15.099,1020.0
15.109,990.0
15.119,990.0
15.129,990.0
15.139,990.0
15.149,1020.0
15.159,990.0
15.169,990.0
15.179,990.0
15.19,990.0
15.199,990.0
15.209,1020.0
15.219,990.0
15.229,990.0
15.239,990.0
15.249,990.0
15.259,990.0
15.269,1020.0
15.279,990.0
15.289,1020.0
15.299,990.0
15.309,990.0
15.319,990.0
15.329,1020.0
15.339,1020.0
15.349,990.0
15.36,990.0
15.369,1020.0
15.379,990.0
15.389,990.0
15.399,1020.0
15.409,990.0
15.419,990.0
15.429,990.0
15.439,1020.0
15.449,990.0
15.459,1020.0
15.469,990.0
15.479,990.0
15.489,990.0
15.499,990.0
15.509,1020.0
15.519,990.0
15.529,1020.0
15.539,990.0
15.549,990.0
15.559,990.0
15.569,1020.0
15.579,990.0
15.589,1020.0
15.599,990.0
15.609,990.0
15.619,1020.0
15.629,990.0
15.639,1020.0
15.649,990.0
15.66,990.0
15.669,1020.0
15.679,990.0
15.689,990.0
15.699,1020.0
15.709,990.0
15.719,990.0
15.729,990.0
15.739,990.0
15.749,990.0
15.759,1020.0
15.769,990.0
15.779,990.0
15.789,1020.0
15.799,990.0
15.809,1020.0
15.819,990.0
15.83,1020.0
15.839,990.0
15.849,1020.0
15.859,990.0
15.869,1020.0
15.879,990.0
15.889,1020.0
15.899,990.0
15.909,990.0
15.919,1020.0
15.929,990.0
15.939,1020.0
15.949,990.0
15.959,990.0
15.969,990.0
15.979,990.0
15.989,990.0
16.0,1020.0
16.009,990.0
16.019,990.0
16.029,990.0
16.039,990.0
16.049,990.0
16.059,1020.0
16.069,990.0
16.079,990.0
16.089,990.0
16.099,1020.0
16.109,990.0
16.119,1020.0
16.129,990.0
16.139,1020.0
16.149,990.0
16.159,990.0
16.169,1020.0
16.179,1020.0
16.189,990.0
16.199,1020.0
16.209,990.0
16.219,990.0
16.229,990.0
16.239,990.0
16.249,1020.0
16.259,990.0
16.269,990.0
16.279,990.0
16.289,990.0
16.3,1020.0
16.309,990.0
16.319,1020.0
